x,y,zone_id,n
-102.5,167.5,midrange_left_center,56
-97.5,167.5,midrange_left_center,85
-92.5,167.5,midrange_left_center,87
-87.5,167.5,midrange_left_center,64
-82.5,167.5,midrange_left_center,75
-77.5,167.5,midrange_left_center,60
-72.5,167.5,midrange_left_center,62
-67.5,167.5,midrange_left_center,47
-62.5,167.5,midrange_left_center,65
-57.5,167.5,midrange_left_center,50
-52.5,167.5,midrange_center,44
-52.5,167.5,midrange_left_center,18
-47.5,167.5,midrange_center,63
-42.5,167.5,midrange_center,70
-37.5,167.5,midrange_center,97
-32.5,167.5,midrange_center,55
-27.5,167.5,midrange_center,63
-22.5,167.5,midrange_center,81
-17.5,167.5,midrange_center,93
-12.5,167.5,midrange_center,89
-7.5,167.5,midrange_center,118
-2.5,167.5,midrange_center,148
2.5,167.5,midrange_center,155
7.5,167.5,midrange_center,136
12.5,167.5,midrange_center,94
17.5,167.5,midrange_center,94
22.5,167.5,midrange_center,88
27.5,167.5,midrange_center,104
32.5,167.5,midrange_center,64
37.5,167.5,midrange_center,61
42.5,167.5,midrange_center,75
47.5,167.5,midrange_center,58
52.5,167.5,midrange_center,62
52.5,167.5,midrange_right_center,6
57.5,167.5,midrange_right_center,64
62.5,167.5,midrange_right_center,63
67.5,167.5,midrange_right_center,63
72.5,167.5,midrange_right_center,71
77.5,167.5,midrange_right_center,69
82.5,167.5,midrange_right_center,72
87.5,167.5,midrange_right_center,98
92.5,167.5,midrange_right_center,87
97.5,167.5,midrange_right_center,87
102.5,167.5,midrange_right_center,44
107.5,167.5,midrange_right_center,64
112.5,167.5,midrange_right_center,65
117.5,167.5,midrange_right_center,41
122.5,167.5,midrange_right_center,30
127.5,167.5,midrange_right_center,33
132.5,167.5,midrange_right_center,16
137.5,167.5,midrange_right_center,21
142.5,167.5,midrange_right_center,18
147.5,167.5,midrange_right_center,17
152.5,167.5,midrange_right_center,12
157.5,167.5,midrange_right_center,9
162.5,167.5,midrange_right_center,4
167.5,167.5,arc3_right_center,1
167.5,167.5,midrange_right_center,3
172.5,167.5,arc3_right_center,25
177.5,167.5,arc3_right_center,97
182.5,167.5,arc3_right_center,282
187.5,167.5,arc3_right_center,424
192.5,167.5,arc3_right_center,438
197.5,167.5,arc3_right_center,398
202.5,167.5,arc3_right_center,290
207.5,167.5,arc3_right_center,178
212.5,167.5,arc3_right_center,125
217.5,167.5,arc3_right_center,51
222.5,167.5,arc3_right_center,29
227.5,167.5,arc3_right_center,7
232.5,167.5,arc3_right_center,2
247.5,167.5,arc3_right_center,1
-232.5,172.5,arc3_left_center,4
-227.5,172.5,arc3_left_center,5
-222.5,172.5,arc3_left_center,17
-217.5,172.5,arc3_left_center,44
-212.5,172.5,arc3_left_center,106
-207.5,172.5,arc3_left_center,157
-202.5,172.5,arc3_left_center,274
-197.5,172.5,arc3_left_center,389
-192.5,172.5,arc3_left_center,493
-187.5,172.5,arc3_left_center,613
-182.5,172.5,arc3_left_center,561
-177.5,172.5,arc3_left_center,389
-172.5,172.5,arc3_left_center,226
-167.5,172.5,arc3_left_center,62
-162.5,172.5,arc3_left_center,12
-162.5,172.5,midrange_left_center,1
-157.5,172.5,midrange_left_center,10
-152.5,172.5,midrange_left_center,12
-147.5,172.5,midrange_left_center,15
-142.5,172.5,midrange_left_center,17
-137.5,172.5,midrange_left_center,19
-132.5,172.5,midrange_left_center,28
-127.5,172.5,midrange_left_center,29
-122.5,172.5,midrange_left_center,24
-117.5,172.5,midrange_left_center,36
-112.5,172.5,midrange_left_center,43
-107.5,172.5,midrange_left_center,26
-102.5,172.5,midrange_left_center,46
-97.5,172.5,midrange_left_center,73
-92.5,172.5,midrange_left_center,63
-87.5,172.5,midrange_left_center,72
-82.5,172.5,midrange_left_center,60
-77.5,172.5,midrange_left_center,42
-72.5,172.5,midrange_left_center,64
-67.5,172.5,midrange_left_center,54
-62.5,172.5,midrange_left_center,68
-57.5,172.5,midrange_center,6
-57.5,172.5,midrange_left_center,47
-52.5,172.5,midrange_center,56
-47.5,172.5,midrange_center,67
-42.5,172.5,midrange_center,76
-37.5,172.5,midrange_center,78
-32.5,172.5,midrange_center,61
-27.5,172.5,midrange_center,79
-22.5,172.5,midrange_center,77
-17.5,172.5,midrange_center,70
-12.5,172.5,midrange_center,77
-7.5,172.5,midrange_center,100
-2.5,172.5,midrange_center,115
2.5,172.5,midrange_center,139
7.5,172.5,midrange_center,117
12.5,172.5,midrange_center,104
17.5,172.5,midrange_center,80
22.5,172.5,midrange_center,69
27.5,172.5,midrange_center,99
32.5,172.5,midrange_center,54
37.5,172.5,midrange_center,74
42.5,172.5,midrange_center,69
47.5,172.5,midrange_center,70
52.5,172.5,midrange_center,64
57.5,172.5,midrange_center,23
57.5,172.5,midrange_right_center,39
62.5,172.5,midrange_right_center,73
67.5,172.5,midrange_right_center,58
72.5,172.5,midrange_right_center,71
77.5,172.5,midrange_right_center,62
82.5,172.5,midrange_right_center,66
87.5,172.5,midrange_right_center,70
92.5,172.5,midrange_right_center,70
97.5,172.5,midrange_right_center,69
102.5,172.5,midrange_right_center,58
107.5,172.5,midrange_right_center,49
112.5,172.5,midrange_right_center,46
117.5,172.5,midrange_right_center,48
122.5,172.5,midrange_right_center,20
127.5,172.5,midrange_right_center,24
132.5,172.5,midrange_right_center,25
137.5,172.5,midrange_right_center,23
142.5,172.5,midrange_right_center,17
147.5,172.5,midrange_right_center,14
152.5,172.5,midrange_right_center,11
157.5,172.5,midrange_right_center,12
162.5,172.5,arc3_right_center,2
162.5,172.5,midrange_right_center,1
167.5,172.5,arc3_right_center,34
172.5,172.5,arc3_right_center,112
177.5,172.5,arc3_right_center,265
182.5,172.5,arc3_right_center,438
187.5,172.5,arc3_right_center,549
192.5,172.5,arc3_right_center,512
197.5,172.5,arc3_right_center,349
202.5,172.5,arc3_right_center,223
207.5,172.5,arc3_right_center,165
212.5,172.5,arc3_right_center,89
217.5,172.5,arc3_right_center,40
222.5,172.5,arc3_right_center,17
227.5,172.5,arc3_right_center,9
232.5,172.5,arc3_right_center,4
-242.5,177.5,arc3_left_center,1
-232.5,177.5,arc3_left_center,2
-227.5,177.5,arc3_left_center,6
-222.5,177.5,arc3_left_center,13
-217.5,177.5,arc3_left_center,29
-212.5,177.5,arc3_left_center,76
-207.5,177.5,arc3_left_center,142
-202.5,177.5,arc3_left_center,241
-197.5,177.5,arc3_left_center,295
-192.5,177.5,arc3_left_center,459
-187.5,177.5,arc3_left_center,590
-182.5,177.5,arc3_left_center,723
-177.5,177.5,arc3_left_center,532
-172.5,177.5,arc3_left_center,384
-167.5,177.5,arc3_left_center,238
-162.5,177.5,arc3_left_center,116
-157.5,177.5,arc3_left_center,12
-157.5,177.5,midrange_left_center,6
-152.5,177.5,midrange_left_center,5
-147.5,177.5,midrange_left_center,11
-142.5,177.5,midrange_left_center,17
-137.5,177.5,midrange_left_center,22
-132.5,177.5,midrange_left_center,19
-127.5,177.5,midrange_left_center,29
-122.5,177.5,midrange_left_center,33
-117.5,177.5,midrange_left_center,21
-112.5,177.5,midrange_left_center,42
-107.5,177.5,midrange_left_center,40
-102.5,177.5,midrange_left_center,50
-97.5,177.5,midrange_left_center,55
-92.5,177.5,midrange_left_center,51
-87.5,177.5,midrange_left_center,59
-82.5,177.5,midrange_left_center,56
-77.5,177.5,midrange_left_center,59
-72.5,177.5,midrange_left_center,53
-67.5,177.5,midrange_left_center,61
-62.5,177.5,midrange_left_center,50
-57.5,177.5,midrange_center,24
-57.5,177.5,midrange_left_center,40
-52.5,177.5,midrange_center,46
-47.5,177.5,midrange_center,67
-42.5,177.5,midrange_center,60
-37.5,177.5,midrange_center,78
-32.5,177.5,midrange_center,61
-27.5,177.5,midrange_center,76
-22.5,177.5,midrange_center,63
-17.5,177.5,midrange_center,71
-12.5,177.5,midrange_center,69
-7.5,177.5,midrange_center,74
-2.5,177.5,midrange_center,114
2.5,177.5,midrange_center,103
7.5,177.5,midrange_center,69
12.5,177.5,midrange_center,72
17.5,177.5,midrange_center,90
22.5,177.5,midrange_center,66
27.5,177.5,midrange_center,60
32.5,177.5,midrange_center,59
37.5,177.5,midrange_center,62
42.5,177.5,midrange_center,71
47.5,177.5,midrange_center,55
52.5,177.5,midrange_center,70
57.5,177.5,midrange_center,30
57.5,177.5,midrange_right_center,26
62.5,177.5,midrange_right_center,46
67.5,177.5,midrange_right_center,57
72.5,177.5,midrange_right_center,50
77.5,177.5,midrange_right_center,57
82.5,177.5,midrange_right_center,50
87.5,177.5,midrange_right_center,81
92.5,177.5,midrange_right_center,72
97.5,177.5,midrange_right_center,63
102.5,177.5,midrange_right_center,41
107.5,177.5,midrange_right_center,34
112.5,177.5,midrange_right_center,39
117.5,177.5,midrange_right_center,36
122.5,177.5,midrange_right_center,24
127.5,177.5,midrange_right_center,12
132.5,177.5,midrange_right_center,11
137.5,177.5,midrange_right_center,14
142.5,177.5,midrange_right_center,14
147.5,177.5,midrange_right_center,7
152.5,177.5,midrange_right_center,6
157.5,177.5,arc3_right_center,5
162.5,177.5,arc3_right_center,43
167.5,177.5,arc3_right_center,127
172.5,177.5,arc3_right_center,290
177.5,177.5,arc3_right_center,400
182.5,177.5,arc3_right_center,513
187.5,177.5,arc3_right_center,522
192.5,177.5,arc3_right_center,393
197.5,177.5,arc3_right_center,274
202.5,177.5,arc3_right_center,182
207.5,177.5,arc3_right_center,108
212.5,177.5,arc3_right_center,73
217.5,177.5,arc3_right_center,27
222.5,177.5,arc3_right_center,16
227.5,177.5,arc3_right_center,4
232.5,177.5,arc3_right_center,1
-232.5,182.5,arc3_left_center,1
-227.5,182.5,arc3_left_center,12
-222.5,182.5,arc3_left_center,18
-217.5,182.5,arc3_left_center,27
-212.5,182.5,arc3_left_center,70
-207.5,182.5,arc3_left_center,120
-202.5,182.5,arc3_left_center,175
-197.5,182.5,arc3_left_center,267
-192.5,182.5,arc3_left_center,349
-187.5,182.5,arc3_left_center,563
-182.5,182.5,arc3_left_center,708
-177.5,182.5,arc3_left_center,634
-172.5,182.5,arc3_left_center,546
-167.5,182.5,arc3_left_center,423
-162.5,182.5,arc3_left_center,262
-157.5,182.5,arc3_left_center,109
-152.5,182.5,arc3_left_center,13
-152.5,182.5,midrange_left_center,2
-147.5,182.5,midrange_left_center,6
-142.5,182.5,midrange_left_center,10
-137.5,182.5,midrange_left_center,12
-132.5,182.5,midrange_left_center,18
-127.5,182.5,midrange_left_center,17
-122.5,182.5,midrange_left_center,19
-117.5,182.5,midrange_left_center,26
-112.5,182.5,midrange_left_center,32
-107.5,182.5,midrange_left_center,29
-102.5,182.5,midrange_left_center,32
-97.5,182.5,midrange_left_center,47
-92.5,182.5,midrange_left_center,47
-87.5,182.5,midrange_left_center,64
-82.5,182.5,midrange_left_center,54
-77.5,182.5,midrange_left_center,44
-72.5,182.5,midrange_left_center,50
-67.5,182.5,midrange_left_center,57
-62.5,182.5,midrange_left_center,41
-57.5,182.5,midrange_center,31
-57.5,182.5,midrange_left_center,17
-52.5,182.5,midrange_center,48
-47.5,182.5,midrange_center,64
-42.5,182.5,midrange_center,52
-37.5,182.5,midrange_center,66
-32.5,182.5,midrange_center,56
-27.5,182.5,midrange_center,54
-22.5,182.5,midrange_center,59
-17.5,182.5,midrange_center,55
-12.5,182.5,midrange_center,68
-7.5,182.5,midrange_center,80
-2.5,182.5,midrange_center,86
2.5,182.5,midrange_center,98
7.5,182.5,midrange_center,64
12.5,182.5,midrange_center,67
17.5,182.5,midrange_center,53
22.5,182.5,midrange_center,56
27.5,182.5,midrange_center,80
32.5,182.5,midrange_center,47
37.5,182.5,midrange_center,56
42.5,182.5,midrange_center,59
47.5,182.5,midrange_center,79
52.5,182.5,midrange_center,57
57.5,182.5,midrange_center,51
57.5,182.5,midrange_right_center,5
62.5,182.5,midrange_right_center,56
67.5,182.5,midrange_right_center,52
72.5,182.5,midrange_right_center,50
77.5,182.5,midrange_right_center,44
82.5,182.5,midrange_right_center,45
87.5,182.5,midrange_right_center,51
92.5,182.5,midrange_right_center,39
97.5,182.5,midrange_right_center,48
102.5,182.5,midrange_right_center,21
107.5,182.5,midrange_right_center,16
112.5,182.5,midrange_right_center,28
117.5,182.5,midrange_right_center,19
122.5,182.5,midrange_right_center,18
127.5,182.5,midrange_right_center,15
132.5,182.5,midrange_right_center,18
137.5,182.5,midrange_right_center,19
142.5,182.5,midrange_right_center,16
147.5,182.5,midrange_right_center,8
152.5,182.5,arc3_right_center,2
152.5,182.5,midrange_right_center,2
157.5,182.5,arc3_right_center,36
162.5,182.5,arc3_right_center,148
167.5,182.5,arc3_right_center,295
172.5,182.5,arc3_right_center,457
177.5,182.5,arc3_right_center,572
182.5,182.5,arc3_right_center,548
187.5,182.5,arc3_right_center,432
192.5,182.5,arc3_right_center,327
197.5,182.5,arc3_right_center,188
202.5,182.5,arc3_right_center,121
207.5,182.5,arc3_right_center,96
212.5,182.5,arc3_right_center,68
217.5,182.5,arc3_right_center,24
222.5,182.5,arc3_right_center,5
227.5,182.5,arc3_right_center,7
232.5,182.5,arc3_right_center,3
237.5,182.5,arc3_right_center,1
-232.5,187.5,arc3_left_center,2
-227.5,187.5,arc3_left_center,5
-222.5,187.5,arc3_left_center,18
-217.5,187.5,arc3_left_center,17
-212.5,187.5,arc3_left_center,41
-207.5,187.5,arc3_left_center,69
-202.5,187.5,arc3_left_center,124
-197.5,187.5,arc3_left_center,179
-192.5,187.5,arc3_left_center,302
-187.5,187.5,arc3_left_center,423
-182.5,187.5,arc3_left_center,543
-177.5,187.5,arc3_left_center,632
-172.5,187.5,arc3_left_center,691
-167.5,187.5,arc3_left_center,605
-162.5,187.5,arc3_left_center,508
-157.5,187.5,arc3_left_center,209
-152.5,187.5,arc3_left_center,86
-147.5,187.5,arc3_left_center,26
-147.5,187.5,midrange_left_center,1
-142.5,187.5,midrange_left_center,4
-137.5,187.5,midrange_left_center,3
-132.5,187.5,midrange_left_center,12
-127.5,187.5,midrange_left_center,15
-122.5,187.5,midrange_left_center,16
-117.5,187.5,midrange_left_center,19
-112.5,187.5,midrange_left_center,27
-107.5,187.5,midrange_left_center,17
-102.5,187.5,midrange_left_center,31
-97.5,187.5,midrange_left_center,35
-92.5,187.5,midrange_left_center,47
-87.5,187.5,midrange_left_center,40
-82.5,187.5,midrange_left_center,48
-77.5,187.5,midrange_left_center,29
-72.5,187.5,midrange_left_center,37
-67.5,187.5,midrange_left_center,48
-62.5,187.5,midrange_center,3
-62.5,187.5,midrange_left_center,41
-57.5,187.5,midrange_center,35
-52.5,187.5,midrange_center,35
-47.5,187.5,midrange_center,41
-42.5,187.5,midrange_center,40
-37.5,187.5,midrange_center,58
-32.5,187.5,midrange_center,58
-27.5,187.5,midrange_center,67
-22.5,187.5,midrange_center,44
-17.5,187.5,midrange_center,51
-12.5,187.5,midrange_center,57
-7.5,187.5,midrange_center,66
-2.5,187.5,midrange_center,81
2.5,187.5,midrange_center,94
7.5,187.5,midrange_center,72
12.5,187.5,midrange_center,61
17.5,187.5,midrange_center,59
22.5,187.5,midrange_center,65
27.5,187.5,midrange_center,58
32.5,187.5,midrange_center,41
37.5,187.5,midrange_center,56
42.5,187.5,midrange_center,55
47.5,187.5,midrange_center,49
52.5,187.5,midrange_center,39
57.5,187.5,midrange_center,46
62.5,187.5,midrange_center,14
62.5,187.5,midrange_right_center,30
67.5,187.5,midrange_right_center,46
72.5,187.5,midrange_right_center,44
77.5,187.5,midrange_right_center,42
82.5,187.5,midrange_right_center,35
87.5,187.5,midrange_right_center,60
92.5,187.5,midrange_right_center,40
97.5,187.5,midrange_right_center,33
102.5,187.5,midrange_right_center,18
107.5,187.5,midrange_right_center,23
112.5,187.5,midrange_right_center,16
117.5,187.5,midrange_right_center,29
122.5,187.5,midrange_right_center,12
127.5,187.5,midrange_right_center,13
132.5,187.5,midrange_right_center,16
137.5,187.5,midrange_right_center,6
142.5,187.5,midrange_right_center,5
147.5,187.5,arc3_right_center,3
147.5,187.5,midrange_right_center,1
152.5,187.5,arc3_right_center,37
157.5,187.5,arc3_right_center,143
162.5,187.5,arc3_right_center,360
167.5,187.5,arc3_right_center,467
172.5,187.5,arc3_right_center,564
177.5,187.5,arc3_right_center,549
182.5,187.5,arc3_right_center,442
187.5,187.5,arc3_right_center,320
192.5,187.5,arc3_right_center,237
197.5,187.5,arc3_right_center,140
202.5,187.5,arc3_right_center,88
207.5,187.5,arc3_right_center,61
212.5,187.5,arc3_right_center,32
217.5,187.5,arc3_right_center,8
222.5,187.5,arc3_right_center,7
227.5,187.5,arc3_right_center,5
232.5,187.5,arc3_right_center,2
-232.5,192.5,arc3_left_center,3
-227.5,192.5,arc3_left_center,2
-222.5,192.5,arc3_left_center,4
-217.5,192.5,arc3_left_center,11
-212.5,192.5,arc3_left_center,21
-207.5,192.5,arc3_left_center,60
-202.5,192.5,arc3_left_center,93
-197.5,192.5,arc3_left_center,123
-192.5,192.5,arc3_left_center,215
-187.5,192.5,arc3_left_center,307
-182.5,192.5,arc3_left_center,407
-177.5,192.5,arc3_left_center,539
-172.5,192.5,arc3_left_center,628
-167.5,192.5,arc3_left_center,726
-162.5,192.5,arc3_left_center,779
-157.5,192.5,arc3_left_center,422
-152.5,192.5,arc3_left_center,232
-147.5,192.5,arc3_left_center,106
-142.5,192.5,arc3_left_center,37
-142.5,192.5,midrange_left_center,1
-137.5,192.5,arc3_left_center,7
-137.5,192.5,midrange_left_center,1
-132.5,192.5,midrange_left_center,8
-127.5,192.5,midrange_left_center,7
-122.5,192.5,midrange_left_center,15
-117.5,192.5,midrange_left_center,17
-112.5,192.5,midrange_left_center,16
-107.5,192.5,midrange_left_center,21
-102.5,192.5,midrange_left_center,22
-97.5,192.5,midrange_left_center,33
-92.5,192.5,midrange_left_center,32
-87.5,192.5,midrange_left_center,29
-82.5,192.5,midrange_left_center,29
-77.5,192.5,midrange_left_center,24
-72.5,192.5,midrange_left_center,41
-67.5,192.5,midrange_left_center,32
-62.5,192.5,midrange_center,12
-62.5,192.5,midrange_left_center,18
-57.5,192.5,midrange_center,25
-52.5,192.5,midrange_center,38
-47.5,192.5,midrange_center,42
-42.5,192.5,midrange_center,45
-37.5,192.5,midrange_center,55
-32.5,192.5,midrange_center,47
-27.5,192.5,midrange_center,43
-22.5,192.5,midrange_center,47
-17.5,192.5,midrange_center,44
-12.5,192.5,midrange_center,33
-7.5,192.5,midrange_center,59
-2.5,192.5,midrange_center,67
2.5,192.5,midrange_center,77
7.5,192.5,midrange_center,73
12.5,192.5,midrange_center,60
17.5,192.5,midrange_center,44
22.5,192.5,midrange_center,47
27.5,192.5,midrange_center,67
32.5,192.5,midrange_center,41
37.5,192.5,midrange_center,48
42.5,192.5,midrange_center,47
47.5,192.5,midrange_center,45
52.5,192.5,midrange_center,36
57.5,192.5,midrange_center,38
62.5,192.5,midrange_center,19
62.5,192.5,midrange_right_center,11
67.5,192.5,midrange_right_center,37
72.5,192.5,midrange_right_center,35
77.5,192.5,midrange_right_center,28
82.5,192.5,midrange_right_center,25
87.5,192.5,midrange_right_center,40
92.5,192.5,midrange_right_center,32
97.5,192.5,midrange_right_center,16
102.5,192.5,midrange_right_center,19
107.5,192.5,midrange_right_center,18
112.5,192.5,midrange_right_center,24
117.5,192.5,midrange_right_center,21
122.5,192.5,midrange_right_center,11
127.5,192.5,midrange_right_center,10
132.5,192.5,midrange_right_center,10
137.5,192.5,midrange_right_center,6
142.5,192.5,arc3_right_center,10
147.5,192.5,arc3_right_center,32
152.5,192.5,arc3_right_center,185
157.5,192.5,arc3_right_center,374
162.5,192.5,arc3_right_center,576
167.5,192.5,arc3_right_center,644
172.5,192.5,arc3_right_center,575
177.5,192.5,arc3_right_center,514
182.5,192.5,arc3_right_center,396
187.5,192.5,arc3_right_center,267
192.5,192.5,arc3_right_center,154
197.5,192.5,arc3_right_center,105
202.5,192.5,arc3_right_center,78
207.5,192.5,arc3_right_center,50
212.5,192.5,arc3_right_center,23
217.5,192.5,arc3_right_center,10
222.5,192.5,arc3_right_center,5
227.5,192.5,arc3_right_center,4
247.5,192.5,arc3_right_center,1
-242.5,197.5,arc3_left_center,1
-232.5,197.5,arc3_left_center,2
-227.5,197.5,arc3_left_center,3
-222.5,197.5,arc3_left_center,8
-217.5,197.5,arc3_left_center,14
-212.5,197.5,arc3_left_center,19
-207.5,197.5,arc3_left_center,41
-202.5,197.5,arc3_left_center,50
-197.5,197.5,arc3_left_center,94
-192.5,197.5,arc3_left_center,160
-187.5,197.5,arc3_left_center,248
-182.5,197.5,arc3_left_center,364
-177.5,197.5,arc3_left_center,461
-172.5,197.5,arc3_left_center,566
-167.5,197.5,arc3_left_center,736
-162.5,197.5,arc3_left_center,911
-157.5,197.5,arc3_left_center,590
-152.5,197.5,arc3_left_center,446
-147.5,197.5,arc3_left_center,320
-142.5,197.5,arc3_left_center,183
-137.5,197.5,arc3_left_center,70
-132.5,197.5,arc3_left_center,14
-132.5,197.5,midrange_left_center,6
-127.5,197.5,midrange_left_center,4
-122.5,197.5,midrange_left_center,7
-117.5,197.5,midrange_left_center,12
-112.5,197.5,midrange_left_center,18
-107.5,197.5,midrange_left_center,22
-102.5,197.5,midrange_left_center,20
-97.5,197.5,midrange_left_center,16
-92.5,197.5,midrange_left_center,21
-87.5,197.5,midrange_left_center,31
-82.5,197.5,midrange_left_center,29
-77.5,197.5,midrange_left_center,28
-72.5,197.5,midrange_left_center,30
-67.5,197.5,midrange_left_center,31
-62.5,197.5,midrange_center,24
-62.5,197.5,midrange_left_center,10
-57.5,197.5,midrange_center,34
-52.5,197.5,midrange_center,35
-47.5,197.5,midrange_center,40
-42.5,197.5,midrange_center,29
-37.5,197.5,midrange_center,50
-32.5,197.5,midrange_center,31
-27.5,197.5,midrange_center,31
-22.5,197.5,midrange_center,42
-17.5,197.5,midrange_center,45
-12.5,197.5,midrange_center,39
-7.5,197.5,midrange_center,54
-2.5,197.5,midrange_center,68
2.5,197.5,midrange_center,73
7.5,197.5,midrange_center,59
12.5,197.5,midrange_center,43
17.5,197.5,midrange_center,36
22.5,197.5,midrange_center,38
27.5,197.5,midrange_center,44
32.5,197.5,midrange_center,37
37.5,197.5,midrange_center,31
42.5,197.5,midrange_center,37
47.5,197.5,midrange_center,44
52.5,197.5,midrange_center,24
57.5,197.5,midrange_center,41
62.5,197.5,midrange_center,34
62.5,197.5,midrange_right_center,1
67.5,197.5,midrange_right_center,31
72.5,197.5,midrange_right_center,32
77.5,197.5,midrange_right_center,28
82.5,197.5,midrange_right_center,26
87.5,197.5,midrange_right_center,27
92.5,197.5,midrange_right_center,21
97.5,197.5,midrange_right_center,12
102.5,197.5,midrange_right_center,16
107.5,197.5,midrange_right_center,17
112.5,197.5,midrange_right_center,25
117.5,197.5,midrange_right_center,16
122.5,197.5,midrange_right_center,7
127.5,197.5,midrange_right_center,13
132.5,197.5,arc3_right_center,3
132.5,197.5,midrange_right_center,5
137.5,197.5,arc3_right_center,17
142.5,197.5,arc3_right_center,77
147.5,197.5,arc3_right_center,176
152.5,197.5,arc3_right_center,467
157.5,197.5,arc3_right_center,553
162.5,197.5,arc3_right_center,746
167.5,197.5,arc3_right_center,689
172.5,197.5,arc3_right_center,510
177.5,197.5,arc3_right_center,424
182.5,197.5,arc3_right_center,298
187.5,197.5,arc3_right_center,230
192.5,197.5,arc3_right_center,144
197.5,197.5,arc3_right_center,89
202.5,197.5,arc3_right_center,68
207.5,197.5,arc3_right_center,34
212.5,197.5,arc3_right_center,18
217.5,197.5,arc3_right_center,10
222.5,197.5,arc3_right_center,6
227.5,197.5,arc3_right_center,4
232.5,197.5,arc3_right_center,1
237.5,197.5,arc3_right_center,1
-222.5,202.5,arc3_left_center,4
-217.5,202.5,arc3_left_center,7
-212.5,202.5,arc3_left_center,18
-207.5,202.5,arc3_left_center,34
-202.5,202.5,arc3_left_center,57
-197.5,202.5,arc3_left_center,69
-192.5,202.5,arc3_left_center,110
-187.5,202.5,arc3_left_center,183
-182.5,202.5,arc3_left_center,284
-177.5,202.5,arc3_left_center,331
-172.5,202.5,arc3_left_center,445
-167.5,202.5,arc3_left_center,582
-162.5,202.5,arc3_left_center,933
-157.5,202.5,arc3_left_center,720
-152.5,202.5,arc3_left_center,594
-147.5,202.5,arc3_left_center,483
-142.5,202.5,arc3_left_center,371
-137.5,202.5,arc3_left_center,241
-132.5,202.5,arc3_left_center,119
-127.5,202.5,arc3_left_center,33
-122.5,202.5,arc3_left_center,2
-122.5,202.5,midrange_left_center,3
-117.5,202.5,midrange_left_center,9
-112.5,202.5,midrange_left_center,12
-107.5,202.5,midrange_left_center,11
-102.5,202.5,midrange_left_center,12
-97.5,202.5,midrange_left_center,28
-92.5,202.5,midrange_left_center,13
-87.5,202.5,midrange_left_center,16
-82.5,202.5,midrange_left_center,24
-77.5,202.5,midrange_left_center,21
-72.5,202.5,midrange_left_center,24
-67.5,202.5,midrange_center,1
-67.5,202.5,midrange_left_center,19
-62.5,202.5,midrange_center,14
-57.5,202.5,midrange_center,22
-52.5,202.5,midrange_center,25
-47.5,202.5,midrange_center,24
-42.5,202.5,midrange_center,31
-37.5,202.5,midrange_center,32
-32.5,202.5,midrange_center,31
-27.5,202.5,midrange_center,33
-22.5,202.5,midrange_center,25
-17.5,202.5,midrange_center,32
-12.5,202.5,midrange_center,40
-7.5,202.5,midrange_center,39
-2.5,202.5,midrange_center,52
2.5,202.5,midrange_center,50
7.5,202.5,midrange_center,62
12.5,202.5,midrange_center,38
17.5,202.5,midrange_center,39
22.5,202.5,midrange_center,36
27.5,202.5,midrange_center,40
32.5,202.5,midrange_center,24
37.5,202.5,midrange_center,36
42.5,202.5,midrange_center,21
47.5,202.5,midrange_center,33
52.5,202.5,midrange_center,29
57.5,202.5,midrange_center,30
62.5,202.5,midrange_center,30
67.5,202.5,midrange_center,1
67.5,202.5,midrange_right_center,12
72.5,202.5,midrange_right_center,21
77.5,202.5,midrange_right_center,19
82.5,202.5,midrange_right_center,13
87.5,202.5,midrange_right_center,27
92.5,202.5,midrange_right_center,22
97.5,202.5,midrange_right_center,11
102.5,202.5,midrange_right_center,12
107.5,202.5,midrange_right_center,18
112.5,202.5,midrange_right_center,17
117.5,202.5,midrange_right_center,8
122.5,202.5,arc3_right_center,1
122.5,202.5,midrange_right_center,3
127.5,202.5,arc3_right_center,6
127.5,202.5,midrange_right_center,1
132.5,202.5,arc3_right_center,36
137.5,202.5,arc3_right_center,103
142.5,202.5,arc3_right_center,256
147.5,202.5,arc3_right_center,399
152.5,202.5,arc3_right_center,758
157.5,202.5,arc3_right_center,712
162.5,202.5,arc3_right_center,685
167.5,202.5,arc3_right_center,610
172.5,202.5,arc3_right_center,415
177.5,202.5,arc3_right_center,272
182.5,202.5,arc3_right_center,212
187.5,202.5,arc3_right_center,158
192.5,202.5,arc3_right_center,101
197.5,202.5,arc3_right_center,61
202.5,202.5,arc3_right_center,30
207.5,202.5,arc3_right_center,20
212.5,202.5,arc3_right_center,24
217.5,202.5,arc3_right_center,2
222.5,202.5,arc3_right_center,3
227.5,202.5,arc3_right_center,2
-232.5,207.5,arc3_left_center,1
-227.5,207.5,arc3_left_center,3
-222.5,207.5,arc3_left_center,8
-217.5,207.5,arc3_left_center,6
-212.5,207.5,arc3_left_center,27
-207.5,207.5,arc3_left_center,28
-202.5,207.5,arc3_left_center,39
-197.5,207.5,arc3_left_center,49
-192.5,207.5,arc3_left_center,83
-187.5,207.5,arc3_left_center,136
-182.5,207.5,arc3_left_center,190
-177.5,207.5,arc3_left_center,285
-172.5,207.5,arc3_left_center,371
-167.5,207.5,arc3_left_center,480
-162.5,207.5,arc3_left_center,896
-157.5,207.5,arc3_left_center,725
-152.5,207.5,arc3_left_center,728
-147.5,207.5,arc3_left_center,682
-142.5,207.5,arc3_left_center,563
